id,name,co_authors,papers,num_co_authors,num_papers,community
1291907,Partha Mukhopadhyay,"['86477', '199478', '323205', '584402', '681713', '1028187', '1344660', '1350042', '1379421', '1422716', '1468293', '1522121', '1577429', '1611799', '1723235', '1731579', '1811996', '1898858']","['573697ae6e3b12023e691b41', '5736976e6e3b12023e6552dd', '5736967c6e3b12023e58877b', '573698276e3b12023e6f92aa', '555037d17cea80f95419b6c9', '57a4e92fac44365e35c9b868', '573695fe6e3b12023e5119ec', '5736960a6e3b12023e51d7d3', '573695fe6e3b12023e511c08', '573695fd6e3b12023e510c9a', '58d82fe4d649053542fda36c', '573695986e3b12023e4b7521', '5736973a6e3b12023e629ae8', '573696616e3b12023e56e1f4', '573695866e3b12023e4a7698', '573696616e3b12023e56e4a5', '573695866e3b12023e4a76c8', '573696106e3b12023e523382', '573696106e3b12023e522f3b', '5736987d6e3b12023e73d609', '573696616e3b12023e56e525', '573696796e3b12023e58583c', '573697b06e3b12023e6934da', '5736960d6e3b12023e520484', '573696616e3b12023e56e5fb', '573696616e3b12023e56e475', '57d063d8ac44367354292f0b', '573697b06e3b12023e6933b5', '573696626e3b12023e56e765', '5736974a6e3b12023e635f5b', '573697f56e3b12023e6cf670', '5736976e6e3b12023e6552da', '573696626e3b12023e56e7fb', '573697276e3b12023e6192a3', '573696616e3b12023e56e221', '57a4e91dac44365e35c982a0', '555036e67cea80f954166186', '58d82fced649053542fd697a']",18,38,17944.0
1291926,Partha Pratim Bhattacharya,"['118954', '119661', '582769', '865646', '1229573', '1414654', '1438549', '1615155']","['573696116e3b12023e523e16', '5736960b6e3b12023e51def5', '5736960b6e3b12023e51e036', '573696016e3b12023e5158f0', '573696056e3b12023e519589']",8,5,7102.0
1297288,Patrick Leserf,"['866649', '919763', '1337117', '1622000']","['573698046e3b12023e6dcf78', '573698496e3b12023e711dbd', '573698046e3b12023e6dcf8f', '573698496e3b12023e711e2f']",4,4,7793.0
1298188,Patrick Scharpfenecker,"['199478', '216087', '402524', '718934']","['573697de6e3b12023e6bbdca', '57d06406ac443673542999ea', '573695fe6e3b12023e512218', '573696626e3b12023e56e8e7', '573696e16e3b12023e5e0799', '573696616e3b12023e56e57f', '5736976b6e3b12023e652f1f', '573696626e3b12023e56e644']",4,8,17944.0
1304669,Paul S. Cohen,"['5458', '104269', '104858', '147875', '187861', '195066', '206993', '221395', '333822', '442306', '515274', '544979', '614375', '615813', '728924', '752763', '891680', '957757', '982431', '1030266', '1033291', '1041737', '1093354', '1148707', '1176969', '1210745', '1310331', '1377981', '1419021', '1422224', '1501317', '1505178', '1626638', '1748866', '1784102']","['573697876e3b12023e66db5e', '573697866e3b12023e66c857', '573695f86e3b12023e50cd50', '573697876e3b12023e66db03', '573697886e3b12023e66ea20', '5736978b6e3b12023e6713a4', '5736978a6e3b12023e67028e', '573697886e3b12023e66e488', '5736978a6e3b12023e66fcb9', '5736978a6e3b12023e66f988', '573697876e3b12023e66de03']",35,11,1349.0
1307638,Paulo Nazareno Maia Sampaio,"['80009', '249691', '293139', '427610', '564890', '576903', '752521', '753417', '829145', '843410', '963452', '992100', '1004561', '1008684', '1015381', '1059273', '1070143', '1202837', '1312081', '1385882', '1403953', '1427358', '1427626', '1428261', '1640509', '1752883']","['573697d26e3b12023e6b1eba', '573697fe6e3b12023e6d6d61', '573697d36e3b12023e6b299b', '573697f16e3b12023e6cb5a4', '5736976e6e3b12023e6551b2', '5736971f6e3b12023e61275f', '573697f96e3b12023e6d2cdd', '573697726e3b12023e659e47', '573697336e3b12023e623d83', '555037ce7cea80f95419af35', '573697336e3b12023e623ee2', '573696a86e3b12023e5ad67b', '573698046e3b12023e6dd457', '573698056e3b12023e6dd620', '573697736e3b12023e65ab00', '573697d36e3b12023e6b2659', '5736985c6e3b12023e722670', '555037337cea80f954179b3d', '573698336e3b12023e702b02', '573696bf6e3b12023e5c0009', '573696c36e3b12023e5c3e26', '573695e46e3b12023e4fa022', '573698376e3b12023e705848', '573698386e3b12023e705bbd', '573695836e3b12023e4a4c21']",26,25,7793.0
1317454,Peter A. Fejer,"['103425', '104236', '339535', '510909', '614018', '928125', '958550', '970362', '1001584', '1053091', '1340337', '1406385', '1406752', '1586237']","['573696616e3b12023e56e517', '573695f36e3b12023e508763', '573695e46e3b12023e4fa621', '573695786e3b12023e49ac8d', '573695f36e3b12023e508320', '573696756e3b12023e58223c', '555037027cea80f95416d74e', '555036dd7cea80f9541611bc', '573695f46e3b12023e508d47', '573696b36e3b12023e5b5bcf', '573696756e3b12023e58218b']",14,11,7789.0
1318750,Peter Cholak,"['53433', '171999', '236532', '295105', '339211', '363444', '423304', '431170', '651606', '758721', '834001', '851119', '886739', '958550', '972885', '1059999', '1094847', '1250292', '1250370', '1322530', '1371888', '1395960', '1406385', '1430270', '1515258', '1593149', '1598842', '1655863', '1773274']","['573697336e3b12023e6235a3', '573697d86e3b12023e6b6f0c', '573696766e3b12023e58227b', '573695966e3b12023e4b5f85', '573695f46e3b12023e508fe9', '573695f36e3b12023e50829d', '573696af6e3b12023e5b31c9', '573695786e3b12023e49ad4c', '573696756e3b12023e581fa0', '573695f36e3b12023e508351', '573695f36e3b12023e5088ab', '573695f46e3b12023e508f79', '573696766e3b12023e5823ef', '573695e46e3b12023e4fa3d6', '573695f36e3b12023e508377', '573696af6e3b12023e5b31bf', '573696566e3b12023e5631af', '58d82fe0d649053542fd9b3c', '573695f46e3b12023e508ce1', '573695f36e3b12023e5085b3', '573695f46e3b12023e509198', '573696766e3b12023e5824cc', '5843770dac44360f1082c17e', '573695f46e3b12023e508b5c', '573696766e3b12023e58228d', '555036f17cea80f954167d1f', '573696266e3b12023e536ad3', '573695f36e3b12023e5084ed']",29,28,7789.0
1319539,Peter F. Brown,"['14491', '28717', '276068', '368594', '515274', '614375', '726647', '728924', '760499', '806884', '807215', '813344', '957757', '1001334', '1138902', '1304740', '1320313', '1325324', '1422224', '1424326', '1461181', '1590401', '1733708']","['573696d96e3b12023e5d8e32', '5736969a6e3b12023e5a2f1d', '5736980d6e3b12023e6e4439', '573698686e3b12023e72e839', '5736958b6e3b12023e4abc02', '573697006e3b12023e5fa604', '5736969a6e3b12023e5a2fa2', '5736978b6e3b12023e6713fa', '5736958b6e3b12023e4ac0bc', '5736978a6e3b12023e670b3d', '573697876e3b12023e66df96', '5736980d6e3b12023e6e4014', '573696436e3b12023e5502a1', '5736969a6e3b12023e5a2fb2', '573696da6e3b12023e5d979f', '5736977c6e3b12023e663a80', '5736963c6e3b12023e548c10', '5736969a6e3b12023e5a2fd3']",23,18,1349.0
1320446,Peter Hammann,"['1738', '166348', '190619', '513943', '529017', '586664', '586844', '588599', '591031', '608168', '630792', '795671', '799408', '1026111', '1277744', '1283173', '1284405', '1378345', '1626838', '1704549', '1712007', '1747497', '1747884']","['57a4e918ac44365e35c96e24', '57a4e918ac44365e35c96dc3', '573695ed6e3b12023e50205e', '57d06393ac44367354288f4a', '57d06393ac44367354288f4e', '57a4e918ac44365e35c96d28']",23,6,2159.0
1322776,Peter Markfelder,"['65252', '66560', '477398', '1093296', '1253313', '1601583', '1660299']","['58d83051d649053542fea25e', '58437722ac44360f1082f145']",7,2,17944.0
1322952,Peter Michaleas,"['27994', '52336', '107892', '108014', '108468', '114099', '122462', '135151', '143375', '185636', '196518', '196549', '208608', '256485', '261439', '283369', '360162', '368777', '441389', '456136', '535471', '601695', '765586', '820234', '835579', '853806', '911982', '963103', '964567', '964707', '1115864', '1125888', '1144204', '1145496', '1163201', '1212798', '1214572', '1417778', '1421599', '1555949', '1593278', '1691012', '1730464', '1771151', '1771372']","['573697ac6e3b12023e68f49b', '573697ac6e3b12023e68f473', '573697ac6e3b12023e68f492', '555037687cea80f954186123', '5736978b6e3b12023e6714c6', '573695fe6e3b12023e512a83', '555036d67cea80f95415cea9', '555036d77cea80f95415d6e7', '573697ac6e3b12023e68f48b', '573697ac6e3b12023e68f49f', '573697ac6e3b12023e68f49e', '573697ac6e3b12023e68f471', '58d83028d649053542fe4cee', '57a4e91dac44365e35c9848c', '57a4e91dac44365e35c98caa', '555037687cea80f954186120', '573697ac6e3b12023e68f4ab', '57a4e91aac44365e35c978c7', '58d83028d649053542fe4cf2', '573697ac6e3b12023e68f4c4', '573697406e3b12023e62e518', '57a4e91dac44365e35c986c5', '573696086e3b12023e51c53b', '5736960b6e3b12023e51e596', '573695ff6e3b12023e5137d8', '573696076e3b12023e51ab72', '58d83028d649053542fe4cd3', '58d83028d649053542fe4d05', '555036d47cea80f95415ba68', '58d83028d649053542fe4cce', '555036d47cea80f95415b781', '573697ac6e3b12023e68f4a7', '555036d47cea80f95415b658', '58437725ac44360f1082f7ff']",45,34,6148.0
1324703,Peter Sohn,"['199736', '378229', '584356', '755122', '816946', '966002', '1081860', '1086412', '1226582', '1387895', '1532518', '1651708']","['573696e96e3b12023e5e7c79', '573696e26e3b12023e5e11de']",12,2,4065.0
1325324,Peter V. de Souza,"['147875', '195066', '368594', '393615', '515274', '760499', '766881', '957757', '1138902', '1148707', '1201304', '1282523', '1319539', '1342691', '1422224', '1566533', '1602072', '1733708', '1869548']","['5736958b6e3b12023e4abc02', '573697006e3b12023e5fa604', '5736969a6e3b12023e5a2fa2', '5736958b6e3b12023e4ac0bc', '555037557cea80f954182163', '573696456e3b12023e55131a', '573696fd6e3b12023e5f847e', '5736980d6e3b12023e6e437f', '5736958b6e3b12023e4ac2ee', '5736958b6e3b12023e4abed0', '555037577cea80f954182dcd', '573696436e3b12023e5502a1', '555037557cea80f954181edb', '573696ff6e3b12023e5f9cdb']",19,14,1349.0
1325577,Peter W. Markstein,"['15364', '49694', '115870', '124587', '127153', '152271', '222873', '230316', '340765', '357978', '570674', '629177', '688994', '806884', '1055124', '1079780', '1093063', '1156580', '1163323', '1219145', '1304522', '1392698', '1408888', '1432044', '1594720', '1701395', '1727284', '1729510', '1751397', '1780685', '1833362']","['573696786e3b12023e583c12', '573698616e3b12023e727879', '573695cd6e3b12023e4e6535', '573695f86e3b12023e50cd4a', '573698176e3b12023e6eb5ca', '573697d46e3b12023e6b2dbe', '573695576e3b12023e4807ff', '5736977f6e3b12023e66574f', '573696df6e3b12023e5de4b0', '573696a26e3b12023e5a8faa', '5736975b6e3b12023e64424e', '573697636e3b12023e64a6e4', '573698606e3b12023e727310', '573698176e3b12023e6eb852', '573698176e3b12023e6eb72f', '573696966e3b12023e59f930', '573696b86e3b12023e5b9f7a', '573695f96e3b12023e50d275', '5736977f6e3b12023e6656c5', '573698616e3b12023e727fd0']",31,20,1349.0
1332463,Philippe Delquié,"['41011', '57417', '73248', '372131', '454984', '545510', '571350', '703105', '744290', '806243', '911610', '954947', '1048904', '1267673', '1412165', '1656255', '1727162']","['573695996e3b12023e4b81cd', '573695996e3b12023e4b8178', '573697266e3b12023e6188f6', '573695806e3b12023e4a181d', '573695996e3b12023e4b81f9', '573695996e3b12023e4b81f4', '573695996e3b12023e4b819e', '573695996e3b12023e4b818c', '573695996e3b12023e4b8164', '573695806e3b12023e4a153d', '555036c07cea80f954150ff2']",17,11,13135.0
1333105,Philippe Montarnal,"['47958', '48187', '312578', '461738', '463333', '572565', '866605', '965941', '1005804', '1659322', '1903172']","['5736960c6e3b12023e51fca0', '5736963d6e3b12023e549b57', '573695b06e3b12023e4ce0a1']",11,3,10998.0
1333748,Phillip E. Pfeifer,"['131846', '223322', '341560', '911610', '967640', '1422051', '1485221', '1535329', '1812077']","['555036f37cea80f954168d63', '555036bd7cea80f95414f27e', '573695b76e3b12023e4d4123', '573695a16e3b12023e4c0bb7', '573695996e3b12023e4b81d1']",9,5,13135.0
1336174,Pierre Garapon,"['513122', '594969', '665411', '667566', '1165773', '1491371']","['573695a06e3b12023e4befa8', '5736963b6e3b12023e54792f']",6,2,10998.0
1336674,Pierre Millien,"['438299', '594969', '785417', '836645', '966215']","['573696976e3b12023e5a07b2', '573696396e3b12023e54582a']",5,2,10998.0
1337117,Pierre de Saqui-Sannes,"['21376', '37363', '48482', '161246', '185135', '249691', '293139', '346607', '493711', '691790', '753417', '866649', '882565', '919763', '920560', '966309', '1005672', '1009584', '1055438', '1154950', '1183081', '1216135', '1256122', '1297288', '1298386', '1335642', '1400100', '1401321', '1428261', '1495482', '1644818', '1658421']","['573695686e3b12023e48d6f4', '573697526e3b12023e63c35d', '573698416e3b12023e70b5c2', '5736970f6e3b12023e60838d', '573697d36e3b12023e6b291b', '573698436e3b12023e70ccd5', '5736966e6e3b12023e57af3a', '573697f96e3b12023e6d2ba6', '573695fe6e3b12023e51228e', '573695af6e3b12023e4cd688', '573695786e3b12023e49bfbb', '5736979b6e3b12023e68135f', '573698126e3b12023e6e6ed7', '573695e26e3b12023e4f86a6', '573695e96e3b12023e4fe5d4', '5736982e6e3b12023e6ffacf', '573696996e3b12023e5a2283', '573698416e3b12023e70b3ed', '573695d76e3b12023e4eef5a', '573698046e3b12023e6dcf78', '5736984f6e3b12023e717873', '573696566e3b12023e5632a0', '573697526e3b12023e63c6a7', '573698496e3b12023e711dbd', '573695816e3b12023e4a359c', '555036e07cea80f95416301f', '573696766e3b12023e582624', '573698416e3b12023e70b4a5', '573697676e3b12023e64ef8c', '573695696e3b12023e48ddf1', '573697cb6e3b12023e6ab73b', '5736982e6e3b12023e6ffa6e', '573698416e3b12023e70b589', '573698496e3b12023e711e2f', '573696f56e3b12023e5f1a85', '573697696e3b12023e6514fa', '5736973a6e3b12023e62978f']",32,37,7793.0
1341021,Piper Jackson,"['60835', '108976', '143455', '152157', '258475', '309288', '319026', '728159', '813161', '848880', '1000020', '1131172', '1291570', '1297483', '1588739', '1654074']","['5736954f6e3b12023e47b0ed', '573697f66e3b12023e6d02f4', '555036d77cea80f95415df08', '58d8303fd649053542fe7bfb']",16,4,4065.0
1341454,Piyush P. Kurur,"['43888', '118233', '184984', '211196', '252733', '346307', '510239', '804144', '875028', '1386068', '1476483', '1501281', '1534514', '1569691', '1611132', '1623685', '1680245', '1731579']","['5736973b6e3b12023e62affe', '573695c46e3b12023e4de507', '573695fd6e3b12023e511106', '573696616e3b12023e56e1b0', '573697f56e3b12023e6cf74b', '5736954b6e3b12023e477c7b', '555037807cea80f95418a833', '573698276e3b12023e6f96dd', '573696016e3b12023e5152a2', '5736967c6e3b12023e588226', '573696616e3b12023e56e00b', '573698646e3b12023e72a7e1', '5736987d6e3b12023e73d260', '573695fd6e3b12023e511314', '573696616e3b12023e56dfef', '573696086e3b12023e51b50b', '573697456e3b12023e631efb', '573696036e3b12023e516f39', '573697df6e3b12023e6bd7a8', '573696266e3b12023e5361b9', '5736987d6e3b12023e73d4fb', '58437785ac44360f10842e0c', '5736971e6e3b12023e612581', '573695976e3b12023e4b71c6', '573696626e3b12023e56e7ac', '5736973a6e3b12023e62a39a', '573697b06e3b12023e693256']",18,27,17944.0
1342691,Ponani S. Gopalakrishnan,"['252069', '329290', '343789', '363063', '368594', '533449', '614375', '732397', '734627', '735887', '902219', '954662', '957757', '968102', '979939', '1138902', '1201304', '1310331', '1325324', '1377981', '1384708', '1384785', '1505178', '1599998']","['555037557cea80f954181fc5', '555037557cea80f954181693', '573695f86e3b12023e50cf0e', '555037557cea80f954182163', '573697886e3b12023e66e6dc', '555037557cea80f95418166f', '555037547cea80f9541813e2', '573697006e3b12023e5fa73d', '573696fd6e3b12023e5f8a00']",24,9,1349.0
1344660,Prajakta Nimbhorkar,"['199478', '477651', '892479', '1128084', '1128865', '1153532', '1257986', '1291907', '1308753', '1346653', '1484000', '1649489', '1666994', '1731579', '1811996']","['573697b06e3b12023e693414', '5550376b7cea80f9541868d7', '573697ae6e3b12023e691b41', '555036d77cea80f95415e3c9', '573697f66e3b12023e6d0811', '573696616e3b12023e56e54e', '573697276e3b12023e6196e2', '573696df6e3b12023e5debdf', '573695996e3b12023e4b953c', '5736973a6e3b12023e62a50a', '573696616e3b12023e56e1f4', '5736960a6e3b12023e51dcb0', '5736987d6e3b12023e73d609', '573696136e3b12023e525e06', '573695616e3b12023e48845f', '5736960c6e3b12023e51fd79', '5736960d6e3b12023e520484', '573696616e3b12023e56e5fb', '5736960e6e3b12023e520ca0', '573697276e3b12023e619acc', '5736976e6e3b12023e655531', '573696616e3b12023e56e212', '555037c67cea80f9541986bc', '573695c46e3b12023e4de940', '5736960b6e3b12023e51e2f8', '573696626e3b12023e56e6f1', '573697f56e3b12023e6cf65d', '573695fa6e3b12023e50e692']",15,28,17944.0
1345050,Pramod Gupta,"['43343', '363666', '442607', '604193', '619636', '755801', '802975', '1035075', '1072384', '1127829', '1138511', '1221453', '1235320', '1547861', '1813727', '1835430', '1840001']","['573698656e3b12023e72ba10', '573696b26e3b12023e5b4e75', '573695496e3b12023e476540', '5736971a6e3b12023e60f08e', '573696746e3b12023e5800c0', '573698086e3b12023e6e0338', '573696036e3b12023e516834', '573698086e3b12023e6e00b0', '573696c36e3b12023e5c39fa', '573697d86e3b12023e6b6f94', '555036c67cea80f95415515c', '5736985a6e3b12023e7204be']",17,12,4065.0
1350042,Pushkar S. Joglekar,"['537173', '1048509', '1210722', '1291907', '1292186', '1379421', '1468293', '1577429', '1731579']","['58d82fced649053542fd697a', '58d82fe0d649053542fd9f75', '573696116e3b12023e524274', '573696e16e3b12023e5e0793', '58d82fe4d649053542fda36c', '573696126e3b12023e524d5b', '573696626e3b12023e56e8cb', '573696616e3b12023e56e25e', '573696056e3b12023e51925a', '573697276e3b12023e619a93', '555036e67cea80f9541661b5', '573696616e3b12023e56e426', '573695b36e3b12023e4d02e3', '573696016e3b12023e514975', '573696096e3b12023e51cf4c', '573696626e3b12023e56e6aa', '573698206e3b12023e6f2d3f', '573697276e3b12023e619a98', '555036d87cea80f95415ee67', '573697b06e3b12023e6934a5', '5736987d6e3b12023e73d2cd', '5736987d6e3b12023e73d1f8']",9,22,17944.0
1360345,R. Avenhaus,"['71730', '190619', '190873', '418807', '512039', '512153', '513943', '586664', '608938', '929601', '1318363', '1435656', '1462334', '1509677', '1706706', '1712007']","['57a4e918ac44365e35c96ccc', '57a4e918ac44365e35c96e98', '57a4e918ac44365e35c96d14', '573696806e3b12023e58c640']",16,4,2159.0
1361731,R. Cremer,"['166625', '523029', '523489', '589766', '591149', '593266', '594541', '622025', '872471', '1278582', '1378345', '1684840', '1746409']","['573695ed6e3b12023e50225e', '573695ed6e3b12023e502386']",13,2,2159.0
1363912,R. Hebel,"['190619', '292142', '328069', '392537', '419092', '422305', '431693', '589221', '591149', '593293', '625155', '671357', '711660', '795679', '803970', '890169', '1397415', '1748271']","['57d06393ac44367354288f68', '573695ed6e3b12023e502083']",18,2,2159.0
1364069,R. Hujer,"['392537', '422837', '475137', '527238', '588022', '591149', '593023', '593050', '593334', '594560', '594599', '622025', '625155', '877647', '1278582', '1324765', '1363439', '1363755', '1364900', '1365332', '1370694', '1469425', '1628734', '1653816', '1704550', '1745043', '1747685', '1751378', '1767869', '1770826']","['573695ed6e3b12023e5020f7', '573695ed6e3b12023e50211e', '573695ed6e3b12023e5024fb', '573695ed6e3b12023e502618']",30,4,2159.0
1364900,R. K. Huber,"['6586', '7925', '166019', '169002', '392537', '586664', '593023', '593050', '593334', '594560', '803970', '1318363', '1364069', '1370694', '1469425', '1653816', '1704550', '1704686', '1706681', '1746431']","['57a4e918ac44365e35c96dab', '573695ed6e3b12023e502419', '573695ed6e3b12023e5024fb', '57a4e918ac44365e35c96de8']",20,4,2159.0
1370694,R. Weber,"['7925', '8085', '17914', '228953', '249117', '324563', '325364', '392537', '523067', '528413', '588190', '591926', '593023', '593050', '593334', '594560', '594599', '670439', '712690', '799408', '877680', '929601', '954137', '1364069', '1364900', '1369423', '1432224', '1458299', '1461843', '1469425', '1653816', '1704072', '1704550', '1715273', '1746431', '1747143', '1779113']","['573695b16e3b12023e4cf63f', '57d06393ac44367354288f43', '573695ed6e3b12023e5024fb', '5736961f6e3b12023e530914', '573697f26e3b12023e6cd0cb', '573695ed6e3b12023e50204f', '5736964b6e3b12023e557a0c', '573698796e3b12023e739432', '5736961e6e3b12023e52f82d', '573697786e3b12023e65f952', '573697786e3b12023e65f903', '5736971e6e3b12023e6121aa']",37,12,2159.0
