id,name,co_authors,papers,num_co_authors,num_papers,community
1263204,Oleg Pikhurko,"['50168', '54752', '61828', '65252', '105085', '107109', '109244', '110972', '137851', '172898', '189301', '223392', '236553', '247948', '311706', '387705', '429598', '445798', '490990', '571366', '625077', '628946', '720103', '736379', '763831', '767897', '800906', '801358', '813564', '866946', '917520', '934195', '1046314', '1111511', '1161635', '1165679', '1263370', '1315708', '1339276', '1397563', '1610554', '1643617', '1650999', '1682935', '1685561', '1727813', '1880466', '1880467', '1899192']","['573695d06e3b12023e4e8860', '573696206e3b12023e5313a5', '5736963f6e3b12023e54b713', '573696056e3b12023e518de9', '58d82fbdd649053542fd332b', '573696866e3b12023e591eda', '573696206e3b12023e530f73', '555036be7cea80f95414fba5', '573695ae6e3b12023e4cbe10', '5736961a6e3b12023e52c2fa', '573696676e3b12023e574d95', '573696696e3b12023e57605f', '573696206e3b12023e53230e', '573695846e3b12023e4a65cc', '5736966a6e3b12023e576984', '573695d26e3b12023e4ea19d', '573696326e3b12023e53fae2', '5736964d6e3b12023e559bb6', '573696376e3b12023e544614', '573695646e3b12023e48a41d', '5736960b6e3b12023e51e470', '573695cf6e3b12023e4e84c6', '573695d26e3b12023e4ea19b', '573696376e3b12023e544367', '573696376e3b12023e544114', '573696376e3b12023e5446bd', '5736963e6e3b12023e54adeb', '5736964d6e3b12023e559b42', '573696326e3b12023e53f989', '573696206e3b12023e53109d', '573696326e3b12023e53fa9f', '5736964d6e3b12023e55a065', '573695d26e3b12023e4ea1f1', '573696676e3b12023e574b8c', '5736963e6e3b12023e54b17b', '573695cf6e3b12023e4e8544', '5736963e6e3b12023e54b349', '573695d06e3b12023e4e8807', '555036f47cea80f954169930', '573695676e3b12023e48c4cd', '573696076e3b12023e51a442', '5736964d6e3b12023e55a101', '573695646e3b12023e48a1c5', '573695986e3b12023e4b7dd1', '573695d06e3b12023e4e8614', '5736963e6e3b12023e54b1f5', '58d82fdbd649053542fd93e0', '573695c66e3b12023e4e0181', '5736964d6e3b12023e55a1b1', '573696376e3b12023e5441d4', '573695f46e3b12023e5090cb', '573696406e3b12023e54c280', '5736962f6e3b12023e53d023', '5736962e6e3b12023e53c5b1', '573696196e3b12023e52b9a5', '5736963f6e3b12023e54b673', '573695d26e3b12023e4ea3f6', '573696206e3b12023e531007', '573696686e3b12023e57563a', '573696696e3b12023e575f66', '5736961a6e3b12023e52c239', '555036bd7cea80f95414f1d3', '555036c17cea80f9541519e2', '5736963f6e3b12023e54bf2c', '573695c66e3b12023e4e04e0', '555036be7cea80f95414fb7e', '573696206e3b12023e5310ad', '573695d26e3b12023e4ea229', '573696676e3b12023e574e1d', '573696756e3b12023e5820d0']",49,70,3975.0
1263370,Oleg Verbitsky,"['50168', '65252', '66560', '101311', '179461', '290897', '311706', '477398', '509401', '537173', '585980', '625077', '763831', '800906', '801358', '804113', '940488', '1045634', '1093656', '1111511', '1161635', '1243899', '1263204', '1386766', '1507903', '1595666', '1644496', '1682935', '1685561', '1709277', '1731579', '1780287', '1820916']","['573696616e3b12023e56e533', '5736960d6e3b12023e52089a', '573696036e3b12023e516b5c', '5736976e6e3b12023e655358', '5736965a6e3b12023e566aff', '5736960f6e3b12023e52181b', '573696796e3b12023e5855e9', '573696ca6e3b12023e5cb18b', '58d82fb2d649053542fd1894', '573695fe6e3b12023e511617', '555036d77cea80f95415dd57', '573696326e3b12023e53fa07', '573695986e3b12023e4b7a2d', '573697276e3b12023e6197aa', '5736960b6e3b12023e51e579', '573695636e3b12023e489cd0', '573695ff6e3b12023e513503', '573695846e3b12023e4a637e', '573696056e3b12023e5186b2', '5736960b6e3b12023e51e470', '573695646e3b12023e48a158', '573696376e3b12023e544367', '555036d77cea80f95415dcf4', '573696626e3b12023e56e61e', '573696f76e3b12023e5f3591', '573697f56e3b12023e6cf529', '573697f56e3b12023e6cf52b', '57a4e91aac44365e35c97d06', '555036e67cea80f954166184', '573695636e3b12023e489865', '573695626e3b12023e488e53', '5736987d6e3b12023e73d532', '5736976e6e3b12023e655bbe', '5736975c6e3b12023e645863', '5736987d6e3b12023e73d1a5', '5736987d6e3b12023e73d563', '573696006e3b12023e5139f8', '573696616e3b12023e56e35b', '573696e16e3b12023e5e0696', '573695d06e3b12023e4e8807', '573695676e3b12023e48c4cd', '5736960c6e3b12023e51eaa2', '573696616e3b12023e56e38a', '573696a16e3b12023e5a89be', '573695ff6e3b12023e513565', '58d83051d649053542fea262', '5736960f6e3b12023e52196e', '573697f56e3b12023e6cf737', '57a4e921ac44365e35c98f7c', '573695f46e3b12023e5090cb', '573696066e3b12023e51999a', '573696086e3b12023e51b209', '5736962f6e3b12023e53d023', '5736962e6e3b12023e53c5b1', '5736976e6e3b12023e6552d4', '57a4e91aac44365e35c97cf9', '573696ca6e3b12023e5caf73', '573695d06e3b12023e4e85ee', '573696756e3b12023e5820d0', '5736967c6e3b12023e587ea7', '5736960b6e3b12023e51e087', '573697dd6e3b12023e6bb543', '5736959c6e3b12023e4bc4b6', '573696076e3b12023e51a442', '5736967c6e3b12023e58839a', '573696086e3b12023e51b464']",33,66,3975.0
1264821,Olin Shivers,"['19058', '52138', '184804', '219569', '362968', '394354', '563744', '568542', '732002', '747629', '851390', '864547', '933674', '1053636', '1116722', '1118406', '1178159', '1287712', '1434965', '1458318']","['5736987c6e3b12023e73c639', '573697036e3b12023e5fd7a3', '573695db6e3b12023e4f3065', '573696f96e3b12023e5f4d13', '5736987c6e3b12023e73c72f', '573695fd6e3b12023e510d70', '573698776e3b12023e737bd6', '573697ad6e3b12023e690d18', '5736984f6e3b12023e717d5e', '573696cb6e3b12023e5cba63', '573695db6e3b12023e4f3032', '5736962f6e3b12023e53defd', '573697036e3b12023e5fd673', '573697036e3b12023e5fd6d1', '573697036e3b12023e5fd90f', '573696df6e3b12023e5de2e0', '573697036e3b12023e5fd7ec', '5736960c6e3b12023e51f09b', '5736984f6e3b12023e717d0b', '573695956e3b12023e4b5aea', '573696c46e3b12023e5c4195', '573697036e3b12023e5fd82d', '573697026e3b12023e5fc621', '573697586e3b12023e6419e9', '573697036e3b12023e5fd8e4', '5736987c6e3b12023e73c78b', '573697d86e3b12023e6b6402', '573697036e3b12023e5fd694', '573695db6e3b12023e4f30bc', '573696df6e3b12023e5de644', '573696df6e3b12023e5de4ca', '573698596e3b12023e71f5d0', '573695626e3b12023e488d84']",20,33,8260.0
1266461,Olivier Augereau,"['125949', '260261', '637182', '753163', '878881', '913443', '931237', '1103750', '1179506', '1235183', '1413690', '1613586', '1639615', '1672968', '1700047']","['5843774eac44360f1083a120', '5736974c6e3b12023e6372d5', '57d063adac4436735428c342', '573696db6e3b12023e5da992', '58d83025d649053542fe43dd', '573696db6e3b12023e5dadbf', '58d83025d649053542fe43df', '573698136e3b12023e6e7e26', '58d83025d649053542fe43e1', '555037ce7cea80f95419b050', '555037937cea80f95418ff7a', '5736974c6e3b12023e63727d', '555036bb7cea80f95414dd99', '555037547cea80f954180ecf']",15,14,5949.0
1269124,Omar Vasnaik,"['243364', '356755', '462476', '1011294', '1320576', '1395273', '1683070']","['573696e56e3b12023e5e39f6', '573698546e3b12023e71b813']",7,2,37242.0
1269754,Omprakash Sangwan,"['150264', '872550', '1344162', '1838136']","['5736966e6e3b12023e57b601', '5736985d6e3b12023e723cc3', '5736966e6e3b12023e57b41b', '5736966e6e3b12023e57b308', '5736966e6e3b12023e57b3c0', '5736966e6e3b12023e57b59e', '5736962b6e3b12023e53a2c6']",4,7,2152.0
1279423,P. K. Bansal,"['43396', '230678', '526588', '865648', '875493', '942448', '1026528', '1384751', '1401019', '1487324', '1487506', '1509704', '1642478']","['573696576e3b12023e563751', '5736959f6e3b12023e4be7d5', '573695ee6e3b12023e5038d4', '573697476e3b12023e633d90', '573697496e3b12023e635520', '573695f66e3b12023e50b22c', '5736987a6e3b12023e73add4', '573696956e3b12023e59e1aa', '573695d86e3b12023e4efff6']",13,9,7118.0
1282523,P. S. Gopalakrishnan,"['147875', '368594', '393615', '672718', '766881', '957757', '966912', '1093354', '1138902', '1148707', '1176969', '1201304', '1325324', '1422224', '1458952', '1479802', '1505215', '1530386', '1597918']","['5736958b6e3b12023e4ac2ee', '573696516e3b12023e55e19d', '5736958b6e3b12023e4ac23d', '573697316e3b12023e621b09', '555037557cea80f954181a8b', '5736980d6e3b12023e6e437f', '573696456e3b12023e55131a', '555037557cea80f954181efc', '573695986e3b12023e4b7b77', '573696fe6e3b12023e5f8e9e', '555037577cea80f954182d93', '573697316e3b12023e62191f', '573697316e3b12023e621b29', '573696fc6e3b12023e5f7d47', '573697316e3b12023e621ff0', '573695cd6e3b12023e4e6be6', '573696ff6e3b12023e5f9cdb', '555037557cea80f954182806']",19,18,1360.0
1283160,P. Srinivasa Rao,"['6113', '326693', '367119', '403361', '728863', '1138902', '1141225', '1148707', '1278310', '1353258', '1479802', '1501317']","['573696456e3b12023e55165e', '573697006e3b12023e5faf2c', '573696b06e3b12023e5b34ea', '555037577cea80f954182d01', '573697506e3b12023e63ae8d', '573696fd6e3b12023e5f8447', '555037557cea80f954182347']",12,7,1360.0
1285832,Padam Kumar,"['25229', '43847', '119740', '120612', '415614', '582634', '723063', '942448', '1226969', '1291636', '1346967', '1474501', '1487062', '1501881', '1502388', '1590103', '1737518', '1838151']","['5736955b6e3b12023e483a29', '573698156e3b12023e6e95a2', '555036c27cea80f95415265a', '573698326e3b12023e7021ba', '5736960c6e3b12023e51fbac', '5736981d6e3b12023e6f0ca7', '5736976c6e3b12023e653e25', '573698016e3b12023e6da0df', '5736977a6e3b12023e66181c', '5736985f6e3b12023e725760', '573696936e3b12023e59d119', '573697506e3b12023e63b212', '555036f87cea80f95416bb96', '573696ab6e3b12023e5b0043', '555036c67cea80f954154d3f', '573696a96e3b12023e5ae3bb', '573696c66e3b12023e5c68e2', '5736977a6e3b12023e661815', '5736958c6e3b12023e4ac4f6', '5736969c6e3b12023e5a4dd5', '5736958c6e3b12023e4ac632', '573697a46e3b12023e68967a', '573696516e3b12023e55ef6b', '573697f26e3b12023e6cc7ca', '573695886e3b12023e4a936d']",18,25,7118.0
1286380,Palaniappan Sethu,"['39263', '160600', '162202', '453803', '481197', '546987', '810515', '815377', '881836', '1181010', '1419621', '1422684', '1424493', '1843194']","['5736988b6e3b12023e749cc5', '573695ad6e3b12023e4cb707', '573697b56e3b12023e697aeb']",14,3,1161.0
1289195,Paola D'Aquino,"['57829', '117066', '309407', '561909', '851119', '886739', '976857', '1065555', '1480279', '1515287', '1709139']","['555036dd7cea80f95416125a', '573696766e3b12023e582524', '573695776e3b12023e49aacf', '573695e46e3b12023e4fa225', '555036d37cea80f95415a5cc', '573695e46e3b12023e4fa4b6', '573696766e3b12023e582516', '573696766e3b12023e582596', '573695f46e3b12023e508bf9', '555036bc7cea80f95414e8ea', '573695f46e3b12023e508d92', '573695f46e3b12023e509123', '573696756e3b12023e581f51', '57a4e932ac44365e35c9bf79', '573695f46e3b12023e509281', '573696756e3b12023e5820bb', '573696266e3b12023e536a48']",11,17,7808.0
1289475,Paola Virga,"['62878', '87527', '216304', '221395', '331301', '346539', '392505', '393615', '428370', '533449', '559552', '613765', '766800', '808372', '1030742', '1083971', '1093354', '1308455', '1339116', '1376559', '1447922', '1492531', '1496251', '1527919', '1709011', '1869548']","['573697006e3b12023e5fac48', '573697886e3b12023e66e1cf', '573696c46e3b12023e5c584e', '5736979b6e3b12023e68114e', '573696fd6e3b12023e5f8588', '573697736e3b12023e65ab13']",26,6,1360.0
1291749,Parminder Singh,"['151210', '527555', '582777', '611925', '612623', '1051619', '1082035', '1221712', '1226789', '1381261', '1381436', '1713242', '1756607']","['573695656e3b12023e48af4e', '573696126e3b12023e524737', '5736986a6e3b12023e72edf0', '57a4e937ac44365e35c9cb7f', '573696126e3b12023e524f0b', '573697a36e3b12023e687d5f', '573696876e3b12023e5925c3', '573697a46e3b12023e68987f', '573696876e3b12023e592836', '5736968d6e3b12023e597788']",13,10,7118.0
1291907,Partha Mukhopadhyay,"['86477', '199478', '323205', '584402', '681713', '1028187', '1344660', '1350042', '1379421', '1422716', '1468293', '1522121', '1577429', '1611799', '1723235', '1731579', '1811996', '1898858']","['573696106e3b12023e522f3b', '5736976e6e3b12023e6552da', '573696616e3b12023e56e525', '573695866e3b12023e4a7698', '5736973a6e3b12023e629ae8', '573697b06e3b12023e6934da', '5736960a6e3b12023e51d7d3', '5736987d6e3b12023e73d609', '573695fe6e3b12023e511c08', '5736976e6e3b12023e6552dd', '5736967c6e3b12023e58877b', '573695866e3b12023e4a76c8', '573696796e3b12023e58583c', '573696616e3b12023e56e221', '57a4e91dac44365e35c982a0', '573697276e3b12023e6192a3', '5736974a6e3b12023e635f5b', '555036e67cea80f954166186', '573696626e3b12023e56e765', '573696626e3b12023e56e7fb', '573698276e3b12023e6f92aa', '555037d17cea80f95419b6c9', '57d063d8ac44367354292f0b', '5736960d6e3b12023e520484', '573696616e3b12023e56e5fb', '58d82fced649053542fd697a', '57a4e92fac44365e35c9b868', '573695fd6e3b12023e510c9a', '573696616e3b12023e56e475', '573697ae6e3b12023e691b41', '573697b06e3b12023e6933b5', '573695fe6e3b12023e5119ec', '573695986e3b12023e4b7521', '573697f56e3b12023e6cf670', '573696616e3b12023e56e1f4', '573696616e3b12023e56e4a5', '58d82fe4d649053542fda36c', '573696106e3b12023e523382']",18,38,3975.0
1291926,Partha Pratim Bhattacharya,"['118954', '119661', '582769', '865646', '1229573', '1414654', '1438549', '1615155']","['5736960b6e3b12023e51def5', '573696016e3b12023e5158f0', '573696116e3b12023e523e16', '5736960b6e3b12023e51e036', '573696056e3b12023e519589']",8,5,7118.0
1292212,Parvinder Kaur,"['83284', '172682', '942401', '1226797', '1381075', '1524049']","['573698456e3b12023e70ef54', '573695ea6e3b12023e4ffa8a', '573696e26e3b12023e5e0b9d', '573695ea6e3b12023e4ffa2f']",6,4,2152.0
1296410,Patrick Franco,"['375211', '554859', '752389', '1271167', '1326956', '1336535', '1436179', '1457222']","['573698116e3b12023e6e62df', '5736974b6e3b12023e636d17', '5736985c6e3b12023e72286e', '573695f66e3b12023e50ac78', '573698066e3b12023e6dec67', '5736974c6e3b12023e6374ac', '5736979e6e3b12023e6837d4', '573698116e3b12023e6e631a', '573697b26e3b12023e6942fc']",8,9,5949.0
1297517,Patrick McClure,"['19857', '39263', '40277', '162202', '481197', '535196', '546987', '575428', '1003000', '1116824', '1181010', '1244825', '1401731', '1419621', '1443331', '1482471']","['573697b56e3b12023e697aae', '573698026e3b12023e6dade3', '573696126e3b12023e524c52', '573697e06e3b12023e6be5c9', '58d82fa5d649053542fd08f6', '573696496e3b12023e555a75', '573698016e3b12023e6da28e', '58d82fd2d649053542fd7891', '5736986e6e3b12023e731008']",16,9,1161.0
1298386,Patrick Sénac,"['48482', '117180', '149732', '293139', '363473', '448212', '448508', '460800', '577565', '753417', '866674', '965574', '970822', '1005672', '1008768', '1053733', '1080061', '1111835', '1154950', '1337117', '1426775', '1428261', '1434393', '1436401', '1509011', '1658326', '1674246', '1728727']","['57d063acac4436735428b84d', '573695696e3b12023e48de33', '573697396e3b12023e6288fd', '573697f26e3b12023e6cc962', '573697d36e3b12023e6b291b', '555036ee7cea80f9541665ea', '573696ef6e3b12023e5ecd99', '573698506e3b12023e718059', '573698006e3b12023e6d99f5', '5736979b6e3b12023e68175a', '573697d76e3b12023e6b575d', '5736986f6e3b12023e731dc4', '57d063cfac443673542917de', '573698746e3b12023e735cf0', '58d82fa5d649053542fd09a2', '58d83014d649053542fe1d7a', '5736970a6e3b12023e60463c', '573697d16e3b12023e6b12d8', '573697916e3b12023e6774b9', '573695e36e3b12023e4f9612', '573698166e3b12023e6ea6c9', '5736979b6e3b12023e681772', '573698466e3b12023e70fac1', '573696ef6e3b12023e5ec6ac', '5736973f6e3b12023e62dff3', '573697e46e3b12023e6c1a12', '573698006e3b12023e6d98fb', '573697e46e3b12023e6c1997', '573697216e3b12023e61469c', '555037377cea80f95417a569', '573697f26e3b12023e6ccafb', '5736979b6e3b12023e6815b0', '573697476e3b12023e633ebe', '573695e96e3b12023e4fe5d4', '573697696e3b12023e6514fa', '573698006e3b12023e6d9710', '5736979b6e3b12023e68135f', '573695ae6e3b12023e4cc8b2', '573695816e3b12023e4a33d6', '573697696e3b12023e6516db', '573697ad6e3b12023e69013d', '573695e26e3b12023e4f86a6', '573698756e3b12023e73699f', '573698016e3b12023e6d9b0c', '5736979b6e3b12023e6813d5', '573698666e3b12023e72c366', '573695c36e3b12023e4dd99d', '5736984f6e3b12023e717873', '555037917cea80f95418f652', '573696ef6e3b12023e5ec75e', '573695786e3b12023e49bfbb', '555037047cea80f95416e003', '573697976e3b12023e67ccc7', '573698716e3b12023e73295b', '573695696e3b12023e48dbe5', '573695c26e3b12023e4dd40f', '57d063f6ac44367354296746']",28,57,7812.0
1302296,Paul Hofmann,"['47462', '311777', '318156', '340772', '341094', '359003', '393344', '457930', '468559', '511469', '707403', '737527', '788745', '810225', '867102', '971532', '972057', '1069199', '1139301', '1255457', '1256377', '1307376', '1321363', '1351936', '1385297', '1454152', '1786680', '1814846']","['573698546e3b12023e71b348', '5736966b6e3b12023e577736', '573698456e3b12023e70edfa', '5736984b6e3b12023e713eb3', '573696666e3b12023e57312b', '573696666e3b12023e572f5f', '573696af6e3b12023e5b2a25', '5736970b6e3b12023e604c54', '573696926e3b12023e59c070']",28,9,37242.0
1302920,Paul Kim Long V. Nguyen,"['201242', '743958', '896597', '1203294', '1406385', '1770976']","['57a4e8f9ac44365e35c945b2', '555036d87cea80f95415eeb1']",6,2,7808.0
1304439,Paul R. Yarnold,"['109539', '221246', '261974', '383279', '1115509', '1417882', '1418207', '1575891', '1596988', '1677920', '1773098']","['573695e26e3b12023e4f823a', '573696396e3b12023e54696e', '573698316e3b12023e7015b4']",11,3,8260.0
1304669,Paul S. Cohen,"['5458', '104269', '104858', '147875', '187861', '195066', '206993', '221395', '333822', '442306', '515274', '544979', '614375', '615813', '728924', '752763', '891680', '957757', '982431', '1030266', '1033291', '1041737', '1093354', '1148707', '1176969', '1210745', '1310331', '1377981', '1419021', '1422224', '1501317', '1505178', '1626638', '1748866', '1784102']","['573697866e3b12023e66c857', '573697876e3b12023e66db5e', '5736978a6e3b12023e67028e', '573697876e3b12023e66db03', '5736978a6e3b12023e66f988', '573695f86e3b12023e50cd50', '573697886e3b12023e66ea20', '5736978b6e3b12023e6713a4', '573697886e3b12023e66e488', '573697876e3b12023e66de03', '5736978a6e3b12023e66fcb9']",35,11,1360.0
1304738,Paul S. Reed,"['146077', '357329', '440377', '703694', '714668', '872086', '1504357']","['573696726e3b12023e57f1d3', '573696546e3b12023e56101f']",7,2,37242.0
1305167,Paul T. Graunke,"['569157', '718568', '747266', '895810', '1118406', '1325665', '1417882', '1547741', '1595073']","['573695e26e3b12023e4f85e9', '5736987c6e3b12023e73c633', '5736969e6e3b12023e5a6afe', '573698446e3b12023e70d8bc', '573697e66e3b12023e6c320f', '5736987c6e3b12023e73c61d', '573695fd6e3b12023e510d91', '573697126e3b12023e609e8c']",9,8,8260.0
1307638,Paulo Nazareno Maia Sampaio,"['80009', '249691', '293139', '427610', '564890', '576903', '752521', '753417', '829145', '843410', '963452', '992100', '1004561', '1008684', '1015381', '1059273', '1070143', '1202837', '1312081', '1385882', '1403953', '1427358', '1427626', '1428261', '1640509', '1752883']","['573697726e3b12023e659e47', '573697d36e3b12023e6b299b', '573698056e3b12023e6dd620', '573698336e3b12023e702b02', '555037ce7cea80f95419af35', '573695836e3b12023e4a4c21', '555037337cea80f954179b3d', '573697336e3b12023e623d83', '573696c36e3b12023e5c3e26', '573698376e3b12023e705848', '573697f16e3b12023e6cb5a4', '5736971f6e3b12023e61275f', '573695e46e3b12023e4fa022', '573697736e3b12023e65ab00', '573697d36e3b12023e6b2659', '573697336e3b12023e623ee2', '573698046e3b12023e6dd457', '5736985c6e3b12023e722670', '573697d26e3b12023e6b1eba', '573697f96e3b12023e6d2cdd', '573698386e3b12023e705bbd', '5736976e6e3b12023e6551b2', '573696a86e3b12023e5ad67b', '573697fe6e3b12023e6d6d61', '573696bf6e3b12023e5c0009']",26,25,7812.0
1317454,Peter A. Fejer,"['103425', '104236', '339535', '510909', '614018', '928125', '958550', '970362', '1001584', '1053091', '1340337', '1406385', '1406752', '1586237']","['573696756e3b12023e58218b', '573695786e3b12023e49ac8d', '555037027cea80f95416d74e', '555036dd7cea80f9541611bc', '573696756e3b12023e58223c', '573695f46e3b12023e508d47', '573696616e3b12023e56e517', '573695f36e3b12023e508320', '573696b36e3b12023e5b5bcf', '573695e46e3b12023e4fa621', '573695f36e3b12023e508763']",14,11,7808.0
1318750,Peter Cholak,"['53433', '171999', '236532', '295105', '339211', '363444', '423304', '431170', '651606', '758721', '834001', '851119', '886739', '958550', '972885', '1059999', '1094847', '1250292', '1250370', '1322530', '1371888', '1395960', '1406385', '1430270', '1515258', '1593149', '1598842', '1655863', '1773274']","['573695f46e3b12023e508fe9', '573696266e3b12023e536ad3', '573697d86e3b12023e6b6f0c', '573696766e3b12023e58228d', '573697336e3b12023e6235a3', '58d82fe0d649053542fd9b3c', '573695786e3b12023e49ad4c', '573695f46e3b12023e508f79', '573695f36e3b12023e5084ed', '555036f17cea80f954167d1f', '573696766e3b12023e5823ef', '573696766e3b12023e5824cc', '573695f46e3b12023e508b5c', '573695f36e3b12023e508377', '5843770dac44360f1082c17e', '573696766e3b12023e58227b', '573695e46e3b12023e4fa3d6', '573695966e3b12023e4b5f85', '573695f36e3b12023e5085b3', '573696756e3b12023e581fa0', '573695f36e3b12023e50829d', '573695f46e3b12023e508ce1', '573695f36e3b12023e5088ab', '573695f36e3b12023e508351', '573696af6e3b12023e5b31bf', '573696af6e3b12023e5b31c9', '573696566e3b12023e5631af', '573695f46e3b12023e509198']",29,28,7808.0
